loss,acc,auc,val_loss,val_acc,val_auc,epoch
0.6277068853378296,0.6235473155975342,0.6982941627502441,1.3633091449737549,0.572952389717102,0.8648818135261536,1
0.6032328605651855,0.7602400183677673,0.7803224325180054,0.4590427279472351,0.8133333325386047,0.9106338024139404,2
0.39689987897872925,0.8593065142631531,0.9388155341148376,0.40531590580940247,0.838857114315033,0.9200654029846191,3
0.3480707108974457,0.8798818588256836,0.9470162391662598,0.37821441888809204,0.8468571305274963,0.9262062907218933,4
0.2838852107524872,0.9035054445266724,0.9630933403968811,0.36015579104423523,0.8548571467399597,0.9265140891075134,5
