loss,acc,auc,val_loss,val_acc,val_auc,epoch
0.6374914050102234,0.6092797517776489,0.6922885775566101,0.5176148414611816,0.7474285960197449,0.8783098459243774,1
0.44141054153442383,0.8293635845184326,0.906114399433136,0.3973748981952667,0.842285692691803,0.9179660677909851,2
0.3383313715457916,0.8707126379013062,0.939566969871521,0.3646041750907898,0.842285692691803,0.9207929372787476,3
0.28471314907073975,0.8868139982223511,0.9526973366737366,0.35822823643684387,0.8476190567016602,0.9206794500350952,4
0.2572728097438812,0.8991997241973877,0.9591584205627441,0.3683481812477112,0.8483809232711792,0.9181341528892517,5
0.2400004267692566,0.9091082215309143,0.9640526175498962,0.3756771683692932,0.8514285683631897,0.9167457222938538,6
